OriginalGeneID,ReplacementGeneID
GN7V-60072,GLYMA.04G030400
GN7V-60075,GLYMA.18G064200
GN7V-60076,GLYMA.01G214200
GN7V-60086,GLYMA.08G238800
GN7V-60089,GLYMA.10G263800
GN7V-60094,GLYMA.04G133100
GN7V-60095,GLYMA.04G046700
GN7V-60098,GLYMA.04G025100
GN7V-60104,GLYMA.06G210900
GN7V-60111,GLYMA.05G231800
GN7V-60113,GLYMA.17G143500
GN7V-60116,GLYMA.13G182100
GN7V-60119,GLYMA.06G296500
GN7V-60120,GLYMA.13G289000
GN7V-60122,GLYMA.16G164400
GN7V-60124,GLYMA.03G006500
GN7V-60127,GLYMA.10G287900
GN7V-60129,GLYMA.18G256600
GN7V-60132,GLYMA.06G005600
GN7V-60134,GLYMA.15G241100
GN7V-60142,GLYMA.18G202800
GN7V-60143,GLYMA.05G106200
GN7V-60144,GLYMA.18G041100
GN7V-60147,GLYMA.13G120500
GN7V-60148,GLYMA.03G244400
GN7V-60153,GLYMA.10G259100
GN7V-60154,GLYMA.13G092500
GN7V-60156,GLYMA.18G179700
GN7V-60158,GLYMA.13G044800
GN7V-60160,GLYMA.13G093000
GN7V-60163,GLYMA.12G205800
GN7V-60165,GLYMA.12G219400
GN7V-60168,GLYMA.09G094600
GN7V-60172,GLYMA.13G131400
GN7V-60175,GLYMA.13G154800
GN7V-60179,GLYMA.08G096800
GN7V-60182,GLYMA.18G148500
GN7V-60183,GLYMA.02G026800
GN7V-60185,GLYMA.07G213500
GN7V-60188,GLYMA.02G292800
GN7V-60189,GLYMA.14G029200
GN7V-60190,GLYMA.15G182600
GN7V-60196,GLYMA.02G141800
GN7V-60197,GLYMA.13G024700
GN7V-60198,GLYMA.10G191700
GN7V-60207,GLYMA.03G132900
GN7V-60209,GLYMA.18G137300
GN7V-60211,GLYMA.13G361700
GN7V-60213,GLYMA.06G030200
GN7V-60216,GLYMA.19G231300
GN7V-60217,GLYMA.18G110900
GN7V-60218,GLYMA.10G009400
GN7V-60220,GLYMA.06G005700
GN7V-60221,GLYMA.11G218500
GN7V-60222,GLYMA.11G043900
GN7V-60230,GLYMA.11G091200
GN7V-60233,GLYMA.07G232900
GN7V-60234,GLYMA.05G012300
GN7V-60236,GLYMA.03G089400
GN7V-60240,GLYMA.01G200200
GN7V-60245,GLYMA.11G062600
GN7V-60247,GLYMA.19G014600
GN7V-60248,GLYMA.13G284600
GN7V-60250,GLYMA.10G102800
GN7V-60252,GLYMA.08G042400
GN7V-60256,GLYMA.13G322800
GN7V-60258,GLYMA.10G039600
GN7V-60264,GLYMA.12G027500
GN7V-60271,GLYMA.04G254300
GN7V-60277,GLYMA.02G030900
GN7V-60279,GLYMA.20G136200
GN7V-60280,GLYMA.14G193100
GN7V-60281,GLYMA.20G196000
GN7V-60283,GLYMA.14G095400
GN7V-60284,GLYMA.08G062100
GN7V-60286,GLYMA.13G347700
GN7V-60292,GLYMA.06G316100
GN7V-60293,GLYMA.04G184800
GN7V-60296,GLYMA.02G117500
GN7V-60299,GLYMA.17G201000
GN7V-60301,GLYMA.14G195000
GN7V-60305,GLYMA.19G057300
GN7V-60306,GLYMA.01G222700
GN7V-60308,GLYMA.01G066100
GN7V-60309,GLYMA.16G220100
GN7V-60312,GLYMA.15G099300
GN7V-60314,GLYMA.06G264600
GN7V-60319,GLYMA.15G154100
GN7V-60321,GLYMA.04G051200
GN7V-60324,GLYMA.02G023100
GN7V-60325,GLYMA.13G197200
GN7V-60327,GLYMA.19G187700
GN7V-60329,GLYMA.14G048200
GN7V-60330,GLYMA.20G025200
GN7V-60332,GLYMA.18G108100
GN7V-60336,GLYMA.09G170600
GN7V-60338,GLYMA.13G141600
GN7V-60340,GLYMA.10G241600
GN7V-60343,GLYMA.01G219100
GN7V-60345,GLYMA.15G079500
GN7V-60346,GLYMA.02G208400
GN7V-60347,GLYMA.09G028000
GN7V-60351,GLYMA.07G185100
GN7V-60355,GLYMA.16G078100
GN7V-60356,GLYMA.06G042400
GN7V-60362,GLYMA.12G012400
GN7V-60364,GLYMA.10G104100
GN7V-60365,GLYMA.08G174900
GN7V-60367,GLYMA.15G169600
GN7V-60371,GLYMA.04G226600
GN7V-60374,GLYMA.09G132100
GN7V-60376,GLYMA.12G011000
GN7V-60377,GLYMA.13G217900
GN7V-60379,GLYMA.06G016900
GN7V-60381,GLYMA.05G231100
GN7V-60386,GLYMA.14G049000
GN7V-60392,GLYMA.06G277500
GN7V-60397,GLYMA.06G319700
GN7V-60398,GLYMA.11G130500
GN7V-60402,GLYMA.08G063300
GN7V-60409,GLYMA.07G089700
GN7V-60410,GLYMA.12G127800
GN7V-60413,GLYMA.03G116200
GN7V-60414,GLYMA.05G146000
GN7V-60417,GLYMA.17G250700
GN7V-60418,GLYMA.13G106400
GN7V-60421,GLYMA.19G050100
GN7V-60423,GLYMA.18G055600
GN7V-60429,GLYMA.20G188000
GN7V-60432,GLYMA.02G008700
GN7V-60433,GLYMA.02G261600
GN7V-60434,GLYMA.10G249100
GN7V-60435,GLYMA.03G041500
GN7V-60436,GLYMA.08G309900
GN7V-60437,GLYMA.14G006100
GN7V-60439,GLYMA.09G282900
GN7V-60442,GLYMA.01G108200
GN7V-60443,GLYMA.12G147000
GN7V-60446,GLYMA.19G082700
GN7V-60447,GLYMA.10G231100
GN7V-60448,GLYMA.07G001500
GN7V-60449,GLYMA.06G159500
GN7V-60450,GLYMA.19G034800
GN7V-60455,GLYMA.17G225700
GN7V-60457,GLYMA.13G224400
GN7V-60458,GLYMA.02G233900
GN7V-60461,GLYMA.08G222800
GN7V-60462,GLYMA.06G186400
GN7V-60466,GLYMA.08G223300
GN7V-60467,GLYMA.04G192300
GN7V-60471,GLYMA.14G065400
GN7V-60475,GLYMA.16G073600
GN7V-60478,GLYMA.10G215400
GN7V-60479,GLYMA.08G036800
GN7V-60480,GLYMA.15G072800
GN7V-60481,GLYMA.16G043700
GN7V-60490,GLYMA.19G250200
GN7V-60494,GLYMA.05G015400
GN7V-60496,GLYMA.13G233700
GN7V-60497,GLYMA.07G085700
GN7V-60498,GLYMA.15G031400
GN7V-60501,GLYMA.08G138200
GN7V-60503,GLYMA.07G039800
GN7V-60509,GLYMA.03G021600
GN7V-60510,GLYMA.09G021000
GN7V-60511,GLYMA.16G077300
GN7V-60512,GLYMA.03G162800
GN7V-60518,GLYMA.06G314100
GN7V-60519,GLYMA.02G143700
GN7V-60520,GLYMA.02G218300
GN7V-60524,GLYMA.13G054000
GN7V-60526,GLYMA.14G092200
GN7V-60528,GLYMA.13G345400
GN7V-60530,GLYMA.09G115800
GN7V-60531,GLYMA.08G091300
GN7V-60536,GLYMA.13G348200
GN7V-60540,GLYMA.15G121400
GN7V-60541,GLYMA.02G295300
GN7V-60542,GLYMA.15G253000
GN7V-60543,GLYMA.16G081000
GN7V-60545,GLYMA.02G233800
GN7V-60546,GLYMA.02G238100
GN7V-60547,GLYMA.14G054400
GN7V-60549,GLYMA.13G042800
GN7V-60551,GLYMA.16G168900
GN7V-60554,GLYMA.14G082900
GN7V-60555,GLYMA.02G268500
GN7V-60557,GLYMA.12G214700
GN7V-60562,GLYMA.19G115900
GN7V-60564,GLYMA.17G249400
GN7V-60568,GLYMA.20G159300
GN7V-60569,GLYMA.15G020800
GN7V-60571,GLYMA.11G027700
GN7V-60573,GLYMA.02G113600
GN7V-60574,GLYMA.15G024600
GN7V-60575,GLYMA.17G165500
GN7V-60576,GLYMA.20G061100
GN7V-60578,GLYMA.01G028900
GN7V-60583,GLYMA.19G130700
GN7V-60590,GLYMA.05G092400
GN7V-60591,GLYMA.16G049300
GN7V-60593,GLYMA.03G019900
GN7V-60595,GLYMA.03G174900
GN7V-60597,GLYMA.19G011700
GN7V-60598,GLYMA.06G225400
GN7V-60599,GLYMA.14G115700
GN7V-60600,GLYMA.19G107200
GN7V-60602,GLYMA.07G176600
GN7V-60603,GLYMA.20G205500
GN7V-60604,GLYMA.08G118800
GN7V-60606,GLYMA.15G256400
GN7V-60608,GLYMA.06G176500
GN7V-60611,GLYMA.17G217200
GN7V-60612,GLYMA.14G209900
GN7V-60614,GLYMA.13G071000
GN7V-60619,GLYMA.01G046500
GN7V-60621,GLYMA.09G022300
GN7V-60626,GLYMA.18G281300
GN7V-60634,GLYMA.06G120300
GN7V-60635,GLYMA.03G128100
GN7V-60637,GLYMA.11G210500
GN7V-60638,GLYMA.14G077900
GN7V-60642,GLYMA.19G210200
GN7V-60646,GLYMA.17G069100
GN7V-60647,GLYMA.19G254700
GN7V-60648,GLYMA.17G012600
GN7V-60649,GLYMA.13G342600
GN7V-60653,GLYMA.12G015100
GN7V-60656,GLYMA.09G044800
GN7V-60657,GLYMA.10G053800
GN7V-60658,GLYMA.12G157700
GN7V-60660,GLYMA.16G115700
GN7V-60665,GLYMA.04G028800
GN7V-60667,GLYMA.10G091000
GN7V-60668,GLYMA.06G030400
GN7V-60672,GLYMA.07G095000
GN7V-60673,GLYMA.06G202300
GN7V-60680,GLYMA.03G091200
GN7V-60682,GLYMA.17G027600
GN7V-60686,GLYMA.15G186100
GN7V-60688,GLYMA.03G006200
GN7V-60690,GLYMA.04G220900
GN7V-60691,GLYMA.13G028400
GN7V-60692,GLYMA.04G099000
GN7V-60693,GLYMA.02G169100
GN7V-60694,GLYMA.18G211100
GN7V-60695,GLYMA.10G090600
GN7V-60697,GLYMA.09G198800
GN7V-60698,GLYMA.17G228800
GN7V-60700,GLYMA.09G243000
GN7V-60701,GLYMA.01G235600
GN7V-60706,GLYMA.15G213000
GN7V-60707,GLYMA.01G112400
GN7V-60710,GLYMA.19G061200
GN7V-60712,GLYMA.09G282700
GN7V-60720,GLYMA.02G303300
GN7V-60723,GLYMA.08G363600
GN7V-60725,GLYMA.15G133200
GN7V-60734,GLYMA.13G244900
GN7V-60735,GLYMA.06G060100
GN7V-60738,GLYMA.01G227400
GN7V-60740,GLYMA.11G149100
GN7V-60742,GLYMA.18G089000
GN7V-60743,GLYMA.08G277700
GN7V-60744,GLYMA.02G189200
GN7V-60745,GLYMA.02G047000
GN7V-60746,GLYMA.01G082000
GN7V-60749,GLYMA.08G074800
GN7V-60750,GLYMA.11G197200
GN7V-60751,GLYMA.05G068000
GN7V-60756,GLYMA.10G095600
GN7V-60757,GLYMA.19G226700
GN7V-60759,GLYMA.05G006600
GN7V-60765,GLYMA.08G326500
GN7V-60766,GLYMA.10G275900
GN7V-60767,GLYMA.08G046400
GN7V-60768,GLYMA.09G262400
GN7V-60773,GLYMA.06G033800
GN7V-60774,GLYMA.06G241400
GN7V-60775,GLYMA.18G028900
GN7V-60776,GLYMA.01G062000
GN7V-60777,GLYMA.07G235100
GN7V-60778,GLYMA.14G048400
GN7V-60779,GLYMA.10G016200
GN7V-60780,GLYMA.02G018000
GN7V-60783,GLYMA.03G062900
GN7V-60785,GLYMA.07G081900
GN7V-60786,GLYMA.07G168600
GN7V-60789,GLYMA.06G152000
GN7V-60790,GLYMA.20G148600
GN7V-60793,GLYMA.11G192700
GN7V-60795,GLYMA.17G254100
GN7V-60798,GLYMA.07G223500
GN7V-60800,GLYMA.03G121300
GN7V-60803,GLYMA.07G266200
GN7V-60805,GLYMA.17G259900
GN7V-60809,GLYMA.03G089300
GN7V-60810,GLYMA.05G196100
GN7V-60814,GLYMA.11G036300
GN7V-60817,GLYMA.01G027000
GN7V-60825,GLYMA.04G222400
GN7V-60828,GLYMA.08G082600
GN7V-60833,GLYMA.19G069400
GN7V-60836,GLYMA.09G185800
GN7V-60837,GLYMA.08G246300
GN7V-60839,GLYMA.11G245700
GN7V-60840,GLYMA.16G068700
GN7V-60843,GLYMA.20G060300
GN7V-60845,GLYMA.11G168400
GN7V-60846,GLYMA.16G151400
GN7V-60848,GLYMA.19G040900
GN7V-60849,GLYMA.20G233000
GN7V-60861,GLYMA.14G028300
GN7V-60864,GLYMA.05G125900
GN7V-60871,GLYMA.13G069100
GN7V-60872,GLYMA.16G128100
GN7V-60877,GLYMA.07G040700
GN7V-60878,GLYMA.06G224500
GN7V-60884,GLYMA.09G200700
GN7V-60887,GLYMA.15G182000
GN7V-60889,GLYMA.09G200800
GN7V-60892,GLYMA.14G102600
GN7V-60893,GLYMA.07G182900
GN7V-60895,GLYMA.15G003600
GN7V-60899,GLYMA.19G241900
GN7V-60903,GLYMA.07G137200
GN7V-60904,GLYMA.02G240400
GN7V-60907,GLYMA.05G183700
GN7V-60911,GLYMA.05G239300
GN7V-60912,GLYMA.12G216700
GN7V-60916,GLYMA.14G070500
GN7V-60919,GLYMA.10G011000
GN7V-60922,GLYMA.02G251100
GN7V-60927,GLYMA.08G320900
GN7V-60932,GLYMA.14G027700
GN7V-60934,GLYMA.15G188000
GN7V-60937,GLYMA.05G114200
GN7V-60939,GLYMA.05G236100
GN7V-60949,GLYMA.09G129000
GN7V-60952,GLYMA.12G102100
GN7V-60955,GLYMA.08G293900
GN7V-60964,GLYMA.16G021200
GN7V-60965,GLYMA.05G138700
GN7V-60969,GLYMA.05G223400
GN7V-60970,GLYMA.18G192800
GN7V-60975,GLYMA.05G073100
GN7V-60976,GLYMA.18G116300
GN7V-60980,GLYMA.05G029200
GN7V-60982,GLYMA.11G067700
GN7V-60983,GLYMA.13G121700
GN7V-60989,GLYMA.19G141500
GN7V-60997,GLYMA.18G255900
GN7V-60998,GLYMA.16G220700
GN7V-61001,GLYMA.04G131700
GN7V-61005,GLYMA.03G113400
GN7V-61007,GLYMA.11G122500
GN7V-61008,GLYMA.08G199000
GN7V-61012,GLYMA.06G049500
GN7V-61013,GLYMA.18G223100
GN7V-61014,GLYMA.08G041200
GN7V-61015,GLYMA.03G221400
GN7V-61016,GLYMA.01G047100
GN7V-61017,GLYMA.07G059800
GN7V-61018,GLYMA.17G001300
GN7V-61020,GLYMA.19G184800
GN7V-61021,GLYMA.02G124700
GN7V-61022,GLYMA.14G123500
GN7V-61024,GLYMA.05G222300
GN7V-61028,GLYMA.11G253200
GN7V-61030,GLYMA.13G064700
GN7V-61031,GLYMA.07G005200
GN7V-61032,GLYMA.18G155700
GN7V-61034,GLYMA.12G229400
GN7V-61035,GLYMA.19G223000
GN7V-61045,GLYMA.03G240100
GN7V-61047,GLYMA.16G134500
GN7V-61051,GLYMA.17G020300
GN7V-61052,GLYMA.04G144600
GN7V-61054,GLYMA.20G065000
GN7V-61059,GLYMA.13G040200
GN7V-61060,GLYMA.13G048800
GN7V-61061,GLYMA.12G213700
GN7V-61063,GLYMA.14G146400
GN7V-61064,GLYMA.10G138400
GN7V-61065,GLYMA.08G342600
GN7V-61068,GLYMA.18G238800
GN7V-61071,GLYMA.01G062800
GN7V-61072,GLYMA.12G174900
GN7V-61073,GLYMA.02G071000
GN7V-61082,GLYMA.07G159800
GN7V-61085,GLYMA.02G244900
GN7V-61088,GLYMA.13G222100
GN7V-61092,GLYMA.15G128600
GN7V-61094,GLYMA.08G160900
GN7V-61095,GLYMA.19G128600
GN7V-61098,GLYMA.08G225800
GN7V-61099,GLYMA.09G041600
GN7V-61100,GLYMA.17G255900
GN7V-61103,GLYMA.20G118700
GN7V-61104,GLYMA.09G127200
GN7V-61107,GLYMA.13G353500
GN7V-61111,GLYMA.05G023600
GN7V-61113,GLYMA.10G064200
GN7V-61114,GLYMA.11G075100
GN7V-61116,GLYMA.05G023900
GN7V-61118,GLYMA.02G272200
GN7V-61119,GLYMA.17G052900
GN7V-61120,GLYMA.15G237100
GN7V-61121,GLYMA.11G029500
GN7V-61125,GLYMA.07G052300
GN7V-61131,GLYMA.18G240100
GN7V-61132,GLYMA.06G153500
GN7V-61137,GLYMA.02G108400
GN7V-61139,GLYMA.15G243100
GN7V-61143,GLYMA.16G170700
GN7V-61144,GLYMA.01G057200
GN7V-61145,GLYMA.10G226200
GN7V-61147,GLYMA.20G013500
GN7V-61151,GLYMA.07G255000
GN7V-61152,GLYMA.06G203300
GN7V-61153,GLYMA.08G309300
GN7V-61155,GLYMA.09G008900
GN7V-61156,GLYMA.06G118100
GN7V-61160,GLYMA.16G115800
GN7V-61161,GLYMA.16G083700
GN7V-61162,GLYMA.U002200
GN7V-61164,GLYMA.03G160100
GN7V-61167,GLYMA.02G078600
GN7V-61169,GLYMA.15G133100
GN7V-61170,GLYMA.02G091300
GN7V-61172,GLYMA.18G109900
GN7V-61173,GLYMA.10G218400
GN7V-61175,GLYMA.08G007000
GN7V-61179,GLYMA.01G179700
GN7V-61183,GLYMA.17G145900
GN7V-61187,GLYMA.02G134200
GN7V-61189,GLYMA.07G183600
GN7V-61190,GLYMA.01G085600
GN7V-61192,GLYMA.03G092900
GN7V-61201,GLYMA.13G277100
GN7V-61204,GLYMA.19G144600
GN7V-61208,GLYMA.12G197500
GN7V-61211,GLYMA.14G213300
GN7V-61214,GLYMA.11G238800
GN7V-61218,GLYMA.09G049200
GN7V-61223,GLYMA.18G065600
GN7V-61229,GLYMA.02G220100
GN7V-61230,GLYMA.07G067200
GN7V-61233,GLYMA.10G169800
GN7V-61234,GLYMA.06G231500
GN7V-61236,GLYMA.11G129400
GN7V-61238,GLYMA.19G156800
GN7V-61240,GLYMA.17G074200
GN7V-61244,GLYMA.09G144700
GN7V-61251,GLYMA.07G069700
GN7V-61252,GLYMA.03G131100
GN7V-61255,GLYMA.11G188100
GN7V-61260,GLYMA.19G103500
GN7V-61263,GLYMA.06G240600
GN7V-61265,GLYMA.03G197400
GN7V-61268,GLYMA.17G156500
GN7V-61270,GLYMA.20G067000
GN7V-61279,GLYMA.05G197400
GN7V-61283,GLYMA.01G112600
GN7V-61285,GLYMA.18G150000
GN7V-61286,GLYMA.20G240900
GN7V-61287,GLYMA.08G148100
GN7V-61290,GLYMA.08G096300
GN7V-61291,GLYMA.15G092400
GN7V-61292,GLYMA.02G086800
GN7V-61293,GLYMA.18G266100
GN7V-61299,GLYMA.01G154700
GN7V-61300,GLYMA.02G142200
GN7V-61303,GLYMA.06G117300
GN7V-61306,GLYMA.18G247000
GN7V-61311,GLYMA.01G153300
GN7V-61313,GLYMA.05G232600
GN7V-61314,GLYMA.12G148400
GN7V-61315,GLYMA.02G155700
GN7V-61318,GLYMA.12G191800
GN7V-61319,GLYMA.09G193500
GN7V-61321,GLYMA.03G247000
GN7V-61324,GLYMA.11G183200
GN7V-61327,GLYMA.14G072500
GN7V-61330,GLYMA.18G080400
GN7V-61331,GLYMA.06G263800
GN7V-61333,GLYMA.19G111000
GN7V-61335,GLYMA.19G237900
GN7V-61337,GLYMA.19G113300
GN7V-61341,GLYMA.10G116200
GN7V-61343,GLYMA.19G182300
GN7V-61350,GLYMA.16G053300
GN7V-61352,GLYMA.12G009200
GN7V-61357,GLYMA.16G003100
GN7V-61363,GLYMA.18G228900
GN7V-61371,GLYMA.10G227800
GN7V-61373,GLYMA.20G181300
GN7V-61375,GLYMA.13G371400
GN7V-61377,GLYMA.07G043300
GN7V-61387,GLYMA.14G150600
GN7V-61388,GLYMA.11G071400
GN7V-61396,GLYMA.13G064200
GN7V-61398,GLYMA.10G070500
GN7V-61403,GLYMA.03G102900
GN7V-61407,GLYMA.U010400
GN7V-61409,GLYMA.19G162800
GN7V-61410,GLYMA.15G066900
GN7V-61412,GLYMA.08G059100
GN7V-61414,GLYMA.17G047400
GN7V-61417,GLYMA.17G017400
GN7V-61418,GLYMA.20G243100
GN7V-61421,GLYMA.06G051400
GN7V-61422,GLYMA.02G062900
GN7V-61428,GLYMA.09G049900
GN7V-61430,GLYMA.18G269600
GN7V-61432,GLYMA.08G232900
GN7V-61434,GLYMA.07G132100
GN7V-61442,GLYMA.03G056400
GN7V-61444,GLYMA.10G192400
GN7V-61448,GLYMA.20G090100
GN7V-61453,GLYMA.14G030900
GN7V-61454,GLYMA.13G107400
GN7V-61459,GLYMA.03G014400
GN7V-61462,GLYMA.10G174600
GN7V-61463,GLYMA.17G159700
GN7V-61467,GLYMA.15G024200
GN7V-61469,GLYMA.13G196600
GN7V-61471,GLYMA.14G125300
GN7V-61476,GLYMA.03G059400
GN7V-61479,GLYMA.17G261700
GN7V-61485,GLYMA.18G257000
GN7V-61487,GLYMA.08G292800
GN7V-61490,GLYMA.11G141200
GN7V-61493,GLYMA.20G172700
GN7V-61495,GLYMA.20G179500
GN7V-61496,GLYMA.06G256200
GN7V-61498,GLYMA.11G079000
GN7V-61501,GLYMA.14G164100
GN7V-61504,GLYMA.05G221700
GN7V-61508,GLYMA.10G150700
GN7V-61509,GLYMA.14G180200
GN7V-61511,GLYMA.16G096200
GN7V-61512,GLYMA.08G121200
GN7V-61517,GLYMA.09G182000
GN7V-61518,GLYMA.13G149900
GN7V-61521,GLYMA.04G213900
GN7V-61531,GLYMA.13G350700
GN7V-61533,GLYMA.06G146400
GN7V-61534,GLYMA.02G010300
GN7V-61536,GLYMA.18G099900
GN7V-61538,GLYMA.20G132000
GN7V-61539,GLYMA.18G208900
GN7V-61545,GLYMA.03G120000
GN7V-61546,GLYMA.05G002300
GN7V-61549,GLYMA.01G042700
GN7V-61551,GLYMA.20G114200
GN7V-61552,GLYMA.07G254700
GN7V-61553,GLYMA.16G200800
GN7V-61558,GLYMA.07G258900
GN7V-61567,GLYMA.15G167500
GN7V-61570,GLYMA.08G149300
GN7V-61580,GLYMA.17G045600
GN7V-61582,GLYMA.02G015500
GN7V-61585,GLYMA.05G041900
GN7V-61586,GLYMA.01G168200
GN7V-61591,GLYMA.04G109400
GN7V-61593,GLYMA.05G247500
GN7V-61603,GLYMA.01G049700
GN7V-61604,GLYMA.13G215400
GN7V-61613,GLYMA.05G166900
GN7V-61614,GLYMA.08G359300
GN7V-61615,GLYMA.20G226300
GN7V-61620,GLYMA.15G025800
GN7V-61621,GLYMA.15G178400
GN7V-61622,GLYMA.07G116200
GN7V-61624,GLYMA.16G110700
GN7V-61625,GLYMA.06G275700
GN7V-61626,GLYMA.15G027000
GN7V-61632,GLYMA.01G154900
GN7V-61633,GLYMA.18G224200
GN7V-61634,GLYMA.18G016100
GN7V-61635,GLYMA.19G172800
GN7V-61636,GLYMA.08G150800
GN7V-61639,GLYMA.05G132100
GN7V-61640,GLYMA.05G170700
GN7V-61642,GLYMA.07G095500
GN7V-61643,GLYMA.11G044800
GN7V-61645,GLYMA.18G083300
GN7V-61647,GLYMA.15G182800
GN7V-61649,GLYMA.07G013300
GN7V-61652,GLYMA.04G083100
GN7V-61654,GLYMA.20G000800
GN7V-61657,GLYMA.10G160200
GN7V-61661,GLYMA.12G003700
GN7V-61670,GLYMA.18G139800
GN7V-61674,GLYMA.02G142100
GN7V-61676,GLYMA.10G050800
GN7V-61677,GLYMA.06G238900
GN7V-61678,GLYMA.18G103600
GN7V-61684,GLYMA.17G065900
GN7V-61685,GLYMA.06G108700
GN7V-61695,GLYMA.16G073100
GN7V-61696,GLYMA.11G063300
GN7V-61703,GLYMA.18G107100
GN7V-61704,GLYMA.18G243300
GN7V-61705,GLYMA.02G136100
GN7V-61706,GLYMA.13G304600
GN7V-61707,GLYMA.18G128400
GN7V-61709,GLYMA.10G044300
GN7V-61714,GLYMA.06G100600
GN7V-61720,GLYMA.01G175500
GN7V-61721,GLYMA.10G065000
GN7V-61725,GLYMA.09G190700
GN7V-61726,GLYMA.11G059200
GN7V-61727,GLYMA.17G109100
GN7V-61728,GLYMA.11G051800
GN7V-61736,GLYMA.13G095000
GN7V-61737,GLYMA.10G268500
GN7V-61739,GLYMA.14G031000
GN7V-61741,GLYMA.13G362900
GN7V-61742,GLYMA.09G273900
GN7V-61743,GLYMA.04G181400
GN7V-61748,GLYMA.12G021100
GN7V-61749,GLYMA.15G223900
GN7V-61750,GLYMA.08G101000
GN7V-61751,GLYMA.13G323600
GN7V-61754,GLYMA.20G074400
GN7V-61755,GLYMA.06G141200
GN7V-61760,GLYMA.08G044300
GN7V-61761,GLYMA.05G223300
GN7V-61768,GLYMA.10G289600
GN7V-61775,GLYMA.12G049200
GN7V-61779,GLYMA.18G065100
GN7V-61780,GLYMA.02G125000
GN7V-61783,GLYMA.03G217500
GN7V-61784,GLYMA.20G054600
GN7V-61787,GLYMA.09G015500
GN7V-61789,GLYMA.03G216000
GN7V-61794,GLYMA.19G043000
GN7V-61797,GLYMA.15G109300
GN7V-61798,GLYMA.20G041700
GN7V-61805,GLYMA.12G122900
GN7V-61807,GLYMA.08G033600
GN7V-61809,GLYMA.19G219800
GN7V-61811,GLYMA.19G073400
GN7V-61812,GLYMA.18G235900
GN7V-61813,GLYMA.11G045600
GN7V-61815,GLYMA.20G180300
GN7V-61818,GLYMA.09G022700
GN7V-61820,GLYMA.17G091000
GN7V-61827,GLYMA.18G261600
GN7V-61830,GLYMA.20G155000
GN7V-61832,GLYMA.05G008100
GN7V-61834,GLYMA.11G080900
GN7V-61836,GLYMA.17G101700
GN7V-61837,GLYMA.17G046300
GN7V-61838,GLYMA.19G184900
GN7V-61839,GLYMA.03G193800
GN7V-61840,GLYMA.08G109400
GN7V-61842,GLYMA.19G250000
GN7V-61844,GLYMA.15G268500
GN7V-61846,GLYMA.13G173900
GN7V-61848,GLYMA.03G208200
GN7V-61850,GLYMA.12G011200
GN7V-61852,GLYMA.16G055900
GN7V-61853,GLYMA.08G276100
GN7V-61857,GLYMA.03G128300
GN7V-61859,GLYMA.08G114400
GN7V-61862,GLYMA.03G038300
GN7V-61864,GLYMA.17G128600
GN7V-61866,GLYMA.15G132600
GN7V-61868,GLYMA.07G146000
GN7V-61870,GLYMA.04G048700
GN7V-61874,GLYMA.15G155700
GN7V-61876,GLYMA.07G021600
GN7V-61877,GLYMA.13G182200
GN7V-61878,GLYMA.05G200500
GN7V-61879,GLYMA.14G154100
GN7V-61882,GLYMA.12G101800
GN7V-61883,GLYMA.15G129000
GN7V-61884,GLYMA.16G164300
GN7V-61885,GLYMA.14G213200
GN7V-61887,GLYMA.12G151500
GN7V-61889,GLYMA.01G120600
GN7V-61893,GLYMA.03G008300
GN7V-61914,GLYMA.05G020500
GN7V-61915,GLYMA.17G033100
GN7V-61924,GLYMA.05G028500
GN7V-61925,GLYMA.19G028500
GN7V-61927,GLYMA.03G101000
GN7V-61932,GLYMA.12G084600
GN7V-61933,GLYMA.07G191200
GN7V-61936,GLYMA.19G015300
GN7V-61939,GLYMA.16G170900
GN7V-61940,GLYMA.08G284700
GN7V-61941,GLYMA.11G012000
GN7V-61942,GLYMA.09G025600
GN7V-61943,GLYMA.05G054800
GN7V-61944,GLYMA.07G143400
GN7V-61945,GLYMA.08G110500
GN7V-61950,GLYMA.04G032600
GN7V-61952,GLYMA.19G092000
GN7V-61955,GLYMA.12G222200
GN7V-61956,GLYMA.13G322400
GN7V-61964,GLYMA.08G288000
GN7V-61966,GLYMA.17G138800
GN7V-61969,GLYMA.02G134100
GN7V-61977,GLYMA.05G021900
GN7V-61978,GLYMA.09G239900
GN7V-61979,GLYMA.10G104800
GN7V-61981,GLYMA.13G271500
GN7V-61985,GLYMA.13G274400
GN7V-61989,GLYMA.13G024900
GN7V-61994,GLYMA.16G008600
GN7V-61995,GLYMA.01G211000
GN7V-61996,GLYMA.08G056100
GN7V-62000,GLYMA.07G024500
GN7V-62004,GLYMA.08G200600
GN7V-62005,GLYMA.10G240300
GN7V-62010,GLYMA.01G146000
GN7V-62012,GLYMA.04G022300
GN7V-62013,GLYMA.08G091400
GN7V-62014,GLYMA.13G133200
GN7V-62020,GLYMA.09G142900
GN7V-62022,GLYMA.12G133400
GN7V-62024,GLYMA.08G035400
GN7V-62030,GLYMA.15G241700
GN7V-62032,GLYMA.19G015200
GN7V-62034,GLYMA.08G132600
GN7V-62040,GLYMA.20G241500
GN7V-62041,GLYMA.05G114900
GN7V-62043,GLYMA.10G040000
GN7V-62046,GLYMA.08G339800
GN7V-62049,GLYMA.06G298300
GN7V-62050,GLYMA.07G264200
